date,open,high,low,close
"""1355742000000""","""5388.003043478261""","""5399.409565217391""","""5374.130869565218""","""5378.16347826087"""
"""1355745600000""","""5378.71652173913""","""5384.54652173913""","""5308.456956521739""","""5363.57695652174"""
"""1355749200000""","""5363.623043478261""","""5363.853478260869""","""5360.581304347826""","""5360.581304347826"""
"""1355803200000""","""5365.558695652174""","""5369.199565217392""","""5365.558695652174""","""5369.199565217392"""
"""1355806800000""","""5371.227391304347""","""5411.000434782609""","""5354.520869565217""","""5387.864782608696"""
"""1355810400000""",,"""5389.1321739130435""","""5352.976956521738""","""5380.398695652174"""
"""1355814000000""","""5380.375652173913""","""5385.698695652174""","""5371.803478260869""","""5379.684347826087"""
"""1355817600000""","""5379.292608695652""","""5386.551304347826""","""5365.420434782608""","""5371.250434782609"""
"""1355821200000""","""5371.457826086957""","""5375.8821739130435""","""5338.206086956521""","""5348.091739130435"""
"""1355824800000""","""5348.160869565218""","""5364.40652173913""","""5339.312173913044""","""5353.737391304348"""
"""1355828400000""","""5354.036956521739""","""5363.968695652175""","""5319.056956521739""","""5336.109130434783"""
"""1355832000000""","""5336.086086956521""","""5349.589565217391""","""5329.311304347826""","""5340.049565217391"""
"""1355835600000""","""5340.971304347827""",,"""5337.791304347827""","""5337.791304347827"""
"""1355889600000""","""5366.964347826087""","""5366.964347826087""","""5366.964347826087""","""5366.964347826087"""
"""1355893200000""","""5372.448695652174""","""5390.929565217391""","""5370.720434782609""","""5388.279565217391"""
"""1355896800000""","""5388.970869565218""","""5392.75""","""5378.94695652174""","""5390.007826086957"""
"""1355900400000""","""5390.399565217392""","""5396.575217391304""","""5383.6939130434785""","""5391.482608695652"""
"""1355904000000""","""5391.851304347826""","""5393.049565217391""","""5384.431304347826""","""5387.150434782609"""
"""1355907600000""","""5387.196521739131""","""5405.377826086957""","""5384.569565217391""","""5402.105652173913"""
"""1355911200000""","""5402.174782608696""","""5417.060869565218""","""5397.381739130436""","""5404.479130434783"""
"""1355914800000""","""5404.202608695652""","""5413.558260869566""","""5398.741304347826""","""5405.423913043478"""
"""1355918400000""","""5405.72347826087""","""5410.793043478261""",,"""5410.032608695652"""
"""1355922000000""","""5409.963478260869""","""5410.101739130435""","""5404.15652173913""","""5404.15652173913"""
"""1355976000000""","""5440.910869565218""","""5440.910869565218""",,"""5440.910869565218"""
"""1355979600000""",,"""5476.9508695652175""","""5440.634347826088""","""5475.499130434782"""
"""1355983200000""","""5476.236521739131""","""5480.591739130435""","""5471.673913043478""","""5478.586956521739"""
"""1355986800000""","""5478.840434782609""","""5488.703043478261""","""5476.628260869566""","""5488.587826086957"""
"""1355990400000""","""5488.633913043479""","""5494.5560869565215""","""5481.697826086956""","""5481.836086956521"""
"""1355994000000""","""5481.974347826086""","""5486.1682608695655""","""5466.189565217391""","""5470.775217391305"""
"""1355997600000""","""5470.452608695652""","""5479.393478260869""","""5465.336956521739""","""5474.323913043479"""
"""1356001200000""",,"""5492.459130434782""","""5453.630869565218""","""5487.113043478261"""
"""1356004800000""","""5486.214347826087""","""5518.959130434782""","""5481.605652173913""","""5518.336956521739"""
"""1356008400000""",,,"""5515.203043478261""","""5515.203043478261"""
"""1356235200000""","""5535.527391304348""","""5538.546086956521""","""5535.527391304348""","""5538.546086956521"""
"""1356238800000""","""5543.500434782609""","""5576.13""","""5532.554782608696""","""5573.73347826087"""
"""1356242400000""","""5574.332608695652""","""5587.8130434782615""","""5567.949565217392""","""5581.107391304347"""
"""1356246000000""","""5581.314782608695""",,"""5578.042608695652""","""5599.173478260869"""
"""1356249600000""","""5598.689565217391""","""5616.6173913043485""","""5597.076521739131""","""5616.6173913043485"""
"""1356253200000""","""5616.66347826087""","""5636.688260869566""","""5613.414347826088""","""5636.135217391304"""
"""1356256800000""","""5636.388695652174""","""5639.338260869566""","""5589.886956521739""","""5615.09652173913"""
"""1356260400000""","""5615.2808695652175""","""5644.776521739131""","""5608.483043478261""","""5641.896086956522"""
"""1356264000000""","""5641.803913043478""","""5646.020869565217""","""5625.673478260869""","""5644.569130434783"""
"""1356267600000""","""5644.684347826087""","""5645.006956521739""","""5643.601304347826""","""5643.601304347826"""
"""1356321600000""","""5644.131304347827""","""5644.131304347827""","""5644.131304347827""","""5644.131304347827"""
"""1356325200000""","""5639.407391304348""","""5639.407391304348""","""5594.495652173913""","""5621.295217391304"""
"""1356328800000""","""5621.663913043479""","""5622.562608695653""","""5606.270869565217""","""5607.146521739131"""
"""1356332400000""","""5607.584347826087""","""5614.520434782608""","""5580.070434782609""","""5605.072608695652"""
"""1356336000000""","""5605.049565217391""","""5628.761304347826""","""5602.583913043478""","""5617.078260869565"""
"""1356339600000""","""5617.377826086957""",,"""5602.998695652173""","""5626.134347826088"""
"""1356343200000""","""5626.111304347826""","""5657.47347826087""","""5615.926086956521""","""5657.47347826087"""
"""1356346800000""","""5657.012608695652""","""5695.449130434783""","""5656.482608695652""","""5694.04347826087"""
"""1356350400000""","""5694.089565217391""","""5702.569565217391""","""5663.372608695652""","""5684.687826086957"""
"""1356354000000""","""5684.065652173913""","""5684.065652173913""",,"""5677.360000000001"""
"""1356408000000""","""5720.912173913043""","""5720.912173913043""","""5720.912173913043""","""5720.912173913043"""
"""1356411600000""","""5725.497826086957""","""5741.466956521739""","""5710.243043478262""","""5739.692608695652"""
"""1356415200000""","""5739.277826086957""","""5755.869130434782""",,"""5751.974782608695"""
"""1356418800000""","""5751.698260869565""","""5752.066956521739""",,"""5735.821304347826"""
"""1356422400000""","""5735.821304347826""",,"""5715.197391304348""","""5725.106086956522"""
"""1356426000000""","""5725.152173913044""","""5728.723913043479""","""5702.085652173912""","""5725.797391304348"""
"""1356429600000""","""5725.543913043479""","""5725.543913043479""","""5656.782173913043""","""5664.985652173913"""
"""1356433200000""","""5664.985652173913""",,"""5611.409565217391""","""5690.425652173913"""
"""1356436800000""","""5690.679130434783""","""5711.210869565217""","""5657.173913043478""","""5672.129130434782"""
"""1356440400000""",,"""5672.175217391305""","""5669.6865217391305""","""5669.6865217391305"""
"""1356494400000""",,"""5716.902608695653""","""5716.902608695653""","""5716.902608695653"""
"""1356498000000""",,"""5727.041739130435""","""5697.407826086956""","""5704.389999999999"""
"""1356501600000""","""5704.643478260869""","""5721.764782608696""","""5703.675652173913""","""5714.897826086957"""
"""1356505200000""","""5714.6904347826085""","""5714.6904347826085""","""5672.244347826087""","""5702.01652173913"""
"""1356508800000""","""5702.01652173913""","""5715.105217391304""",,"""5713.192608695652"""
"""1356512400000""","""5713.169565217392""","""5719.206956521739""","""5692.061739130435""","""5711.256956521739"""
"""1356516000000""","""5711.210869565217""","""5720.958260869565""","""5689.227391304347""","""5702.846086956522"""
"""1356519600000""","""5702.615652173913""","""5725.958695652173""","""5696.993043478262""","""5714.321739130435"""
"""1356523200000""","""5714.6904347826085""","""5718.054782608696""","""5693.974347826086""","""5705.473043478261"""
"""1356526800000""","""5704.966086956521""","""5704.966086956521""","""5704.205652173912""","""5704.205652173912"""
"""1356580800000""","""5703.7447826086955""","""5712.478260869565""","""5703.7447826086955""","""5712.478260869565"""
"""1356584400000""","""5715.934782608696""","""5725.08304347826""","""5695.725652173913""","""5720.520434782608"""
"""1356588000000""","""5720.935217391305""","""5721.972173913044""","""5698.58304347826""","""5706.832608695652"""
"""1356591600000""","""5706.970869565218""","""5717.639999999999""","""5702.4543478260875""","""5712.409130434782"""
"""1356595200000""","""5712.547391304348""","""5727.226086956522""",,"""5724.391739130435"""
"""1356598800000""","""5724.78347826087""","""5726.834347826087""","""5705.496086956521""","""5719.73695652174"""
"""1356602400000""","""5720.3130434782615""","""5732.825652173913""",,"""5732.756521739131"""
"""1356606000000""","""5732.710434782609""","""5754.901304347826""","""5730.452173913044""","""5740.983043478261"""
"""1356609600000""","""5740.683478260869""","""5751.467826086957""","""5734.139130434783""","""5748.587391304348"""
"""1356613200000""","""5749.578260869565""","""5749.71652173913""","""5747.896086956522""","""5747.896086956522"""
"""1356840000000""","""5766.976086956522""","""5767.713478260869""","""5766.976086956522""","""5767.713478260869"""
"""1356843600000""","""5771.815217391304""","""5783.544347826088""","""5739.1395652173915""","""5761.88347826087"""
"""1356847200000""","""5762.090869565218""","""5777.25347826087""","""5752.228260869565""","""5772.345217391305"""
"""1356850800000""","""5772.437391304348""","""5774.396086956522""",,"""5773.0595652173915"""
"""1356854400000""","""5772.713913043478""","""5773.635652173913""","""5747.919130434783""","""5762.275217391305"""
"""1356858000000""","""5762.1139130434785""",,"""5759.187391304348""","""5766.515217391304"""
"""1356861600000""","""5766.353913043478""","""5778.290434782609""","""5760.754347826087""","""5774.787826086957"""
"""1356865200000""","""5774.972173913044""","""5784.558260869566""","""5766.008260869566""","""5771.377391304348"""
"""1356868800000""",,"""5796.241304347826""","""5765.316956521739""","""5784.235652173913"""
"""1356872400000""","""5784.120434782609""","""5784.627391304348""","""5784.120434782609""","""5784.627391304348"""
"""1356926400000""","""5816.22""",,"""5816.22""","""5816.22"""
"""1356930000000""","""5819.630434782609""",,"""5808.8""","""5819.607391304347"""
"""1356933600000""",,"""5834.286086956522""","""5816.3352173913045""","""5817.118695652173"""
"""1356937200000""","""5816.888260869565""","""5832.350434782608""","""5815.3673913043485""","""5826.197826086956"""
"""1356940800000""","""5826.105652173913""","""5833.087826086957""","""5822.649130434783""","""5823.962608695652"""
"""1356944400000""","""5824.193043478261""","""5837.673478260869""","""5823.962608695652""","""5830.53"""
"""1356948000000""","""5830.391739130435""","""5830.391739130435""","""5768.427826086957""","""5768.427826086957"""
"""1356951600000""",,"""5797.047826086956""","""5740.038260869565""","""5794.858695652174"""
"""1356955200000""","""5795.02""","""5806.357391304347""","""5779.050869565217""","""5804.214347826087"""
"""1356958800000""","""5803.546086956521""","""5805.205217391303""","""5803.546086956521""","""5805.205217391303"""
"""1357012800000""","""5820.598260869566""","""5825.944347826086""","""5820.598260869566""","""5825.944347826086"""
"""1357016400000""","""5830.276521739131""",,"""5780.617826086957""","""5790.641739130435"""
"""1357020000000""","""5790.572608695652""","""5802.94695652174""","""5766.4691304347825""","""5797.209130434782"""
"""1357023600000""",,"""5810.228695652174""",,"""5805.827391304349"""
"""1357027200000""","""5805.942608695652""","""5811.127391304348""","""5800.112608695653""","""5804.997826086957"""
"""1357030800000""","""5804.744347826087""","""5825.944347826086""","""5790.572608695652""","""5824.054782608696"""
"""1357034400000""","""5824.193043478261""","""5844.955217391303""","""5819.538260869565""","""5838.20347826087"""
"""1357038000000""","""5838.318695652174""","""5840.000869565218""",,"""5831.428695652174"""
"""1357041600000""","""5831.267391304348""","""5844.05652173913""","""5826.658695652174""","""5827.718695652175"""
"""1357045200000""","""5827.995217391304""","""5827.995217391304""","""5820.621304347826""","""5820.621304347826"""
"""1357099200000""","""5833.871304347826""","""5833.871304347826""","""5833.871304347826""","""5833.871304347826"""
"""1357102800000""","""5836.682608695653""","""5870.141739130435""","""5832.765217391304""","""5868.597826086957"""
"""1357106400000""",,"""5873.828695652174""",,"""5872.67652173913"""
"""1357110000000""","""5872.6534782608705""","""5887.309130434783""","""5871.3860869565215""","""5883.207391304348"""
"""1357113600000""",,"""5891.871739130434""","""5880.050434782608""","""5891.387826086956"""
"""1357117200000""","""5891.73347826087""","""5897.125652173913""","""5885.626956521739""","""5895.143913043478"""
"""1357120800000""","""5894.683043478261""","""5902.633043478261""","""5882.815652173913""","""5898.024347826087"""
"""1357124400000""","""5896.9182608695655""","""5904.384347826088""","""5887.493478260869""","""5892.286521739131"""
"""1357128000000""","""5892.148260869565""","""5903.2552173913045""","""5888.484347826087""","""5894.106956521739"""
"""1357131600000""","""5893.599999999999""","""5893.669130434783""","""5891.756521739131""","""5891.779565217391"""
"""1357185600000""","""5876.340434782609""","""5876.639999999999""","""5876.340434782609""","""5876.639999999999"""
"""1357189200000""","""5873.552173913044""","""5901.434782608696""","""5867.007826086957""","""5889.86695652174"""
"""1357192800000""","""5889.913043478261""","""5895.99652173913""","""5882.101304347826""","""5884.152173913044"""
"""1357196400000""","""5883.714347826087""","""5886.525652173914""","""5878.114782608696""","""5881.640434782608"""
"""1357200000000""","""5881.893913043478""","""5887.793043478261""","""5859.703043478261""","""5862.214782608696"""
"""1357203600000""","""5862.629565217391""","""5876.939565217391""","""5858.228260869565""","""5873.621304347826"""
"""1357207200000""","""5873.552173913044""",,"""5845.393043478261""","""5859.933478260869"""
"""1357210800000""","""5859.933478260869""","""5867.491739130435""","""5822.073043478261""","""5835.599565217391"""
"""1357214400000""","""5835.991304347826""","""5844.125652173913""","""5681.392608695653""","""5696.624347826087"""
"""1357218000000""","""5697.016086956522""","""5697.730434782608""","""5696.854782608695""","""5697.5"""
"""1357444800000""","""5694.711739130435""","""5700.380434782609""","""5694.711739130435""","""5697.546086956521"""
"""1357448400000""","""5673.143043478261""","""5716.9947826086955""","""5594.034782608695""","""5693.006521739131"""
"""1357452000000""","""5692.499565217391""","""5701.025652173914""","""5666.690869565217""","""5678.350869565217"""
"""1357455600000""","""5678.304782608696""","""5691.600869565217""","""5658.210869565217""","""5687.637391304347"""
"""1357459200000""","""5686.853913043478""","""5696.923913043478""","""5679.364782608696""","""5687.245652173913"""
"""1357462800000""","""5687.245652173913""","""5732.387826086956""","""5683.904347826086""","""5728.078695652174"""
"""1357466400000""",,"""5758.035217391304""","""5719.460434782609""","""5749.1173913043485"""
"""1357470000000""","""5749.002173913043""",,"""5719.967391304348""","""5720.036521739131"""
"""1357473600000""",,"""5738.402173913044""","""5704.459130434782""","""5725.428695652174"""
"""1357477200000""",,"""5725.797391304348""",,"""5720.773913043478"""
"""1357531200000""","""5756.514347826087""","""5756.514347826087""","""5756.514347826087""","""5756.514347826087"""
"""1357534800000""","""5761.676086956521""","""5784.535217391304""",,"""5776.239565217392"""
"""1357538400000""","""5777.276521739131""","""5780.387391304347""","""5746.167826086957""","""5754.924347826087"""
"""1357542000000""","""5754.647826086957""","""5754.647826086957""","""5740.729565217392""","""5750.292608695652"""
"""1357545600000""","""5750.315652173913""","""5752.458695652173""",,"""5712.939130434782"""
"""1357549200000""","""5713.192608695652""","""5716.971739130435""","""5666.114782608696""","""5685.701739130435"""
"""1357552800000""","""5685.793913043479""","""5708.998695652173""","""5681.023913043478""","""5692.960434782609"""
"""1357556400000""","""5693.029565217391""","""5699.896521739131""","""5599.035217391304""","""5616.202608695652"""
"""1357560000000""","""5615.488260869565""","""5624.429130434783""",,"""5569.378260869566"""
"""1357563600000""",,"""5572.604347826087""","""5568.871304347826""","""5572.604347826087"""
"""1357617600000""","""5583.227391304347""","""5588.873043478261""","""5583.227391304347""","""5588.873043478261"""
"""1357621200000""",,"""5620.67304347826""",,"""5618.0"""
"""1357624800000""","""5618.760434782608""","""5621.848260869566""","""5562.88""","""5582.743478260869"""
"""1357628400000""","""5582.697391304348""",,"""5527.900000000001""","""5554.100434782608"""
"""1357632000000""","""5554.12347826087""","""5583.573043478261""","""5546.012173913044""","""5574.516956521739"""
"""1357635600000""","""5574.5630434782615""","""5577.558695652174""","""5547.694347826086""","""5572.212608695652"""
"""1357639200000""",,"""5609.681304347826""","""5570.645652173913""","""5596.4543478260875"""
"""1357642800000""","""5596.615652173913""","""5654.593043478261""","""5588.412173913043""","""5648.463478260869"""
"""1357646400000""","""5648.117826086957""","""5652.288695652174""","""5607.515217391304""","""5645.629130434782"""
"""1357650000000""",,"""5648.947391304348""","""5645.58304347826""","""5648.947391304348"""
"""1357704000000""","""5669.433043478261""","""5673.212173913043""","""5669.433043478261""","""5673.212173913043"""
"""1357707600000""","""5673.143043478261""",,"""5671.898695652174""","""5701.624782608696"""
"""1357711200000""","""5701.993478260869""","""5706.141304347826""","""5680.862608695653""","""5697.960869565217"""
"""1357714800000""","""5698.03""","""5706.48695652174""","""5681.300434782608""","""5687.199565217392"""
"""1357718400000""","""5687.453043478261""","""5687.453043478261""","""5673.073913043479""","""5676.230869565217"""
"""1357722000000""","""5675.839130434782""","""5675.977391304347""","""5622.723913043479""","""5634.729565217392"""
"""1357725600000""",,"""5656.3673913043485""","""5634.245652173913""","""5639.960434782609"""
"""1357729200000""","""5640.582608695652""","""5650.767826086956""","""5597.214782608696""","""5609.335652173912"""
"""1357732800000""",,"""5628.507826086957""","""5594.633913043479""","""5599.196521739131"""
"""1357736400000""","""5599.426956521739""","""5599.426956521739""","""5595.924347826087""","""5595.924347826087"""
"""1357790400000""","""5607.261739130435""",,"""5607.261739130435""","""5616.041304347827"""
"""1357794000000""","""5620.580869565217""","""5629.037826086957""","""5583.665217391304""","""5601.984782608696"""
"""1357797600000""","""5602.653043478262""","""5609.612173913044""","""5593.666086956522""","""5594.449565217392"""
"""1357801200000""","""5594.242173913044""","""5596.477391304347""",,"""5567.557826086957"""
"""1357804800000""","""5567.511739130435""","""5571.843913043478""","""5556.473913043479""","""5569.931304347826"""
"""1357808400000""","""5569.885217391304""","""5580.070434782609""","""5549.952608695652""","""5557.096086956522"""
"""1357812000000""","""5557.119130434782""","""5578.342173913044""",,"""5563.479130434783"""
"""1357815600000""",,"""5595.901304347826""","""5541.242173913044""","""5592.882608695652"""
"""1357819200000""","""5593.228260869565""",,,"""5597.836956521739"""
"""1357822800000""","""5596.915217391304""","""5600.832608695652""","""5596.915217391304""","""5600.832608695652"""
"""1358308800000""",,"""5677.774782608696""","""5670.539130434783""","""5677.774782608696"""
"""1358312400000""","""5682.337391304348""","""5690.540869565218""","""5668.856956521739""","""5690.402608695653"""
"""1358316000000""","""5690.379565217391""","""5702.569565217391""","""5683.812173913044""","""5699.527826086957"""
"""1358319600000""","""5699.62""","""5708.215217391305""","""5699.113043478261""","""5704.159565217391"""
"""1358323200000""",,"""5719.091739130435""","""5702.846086956522""","""5716.441739130434"""
"""1358326800000""","""5716.326521739131""","""5734.208260869565""",,"""5726.258260869566"""
"""1358330400000""","""5726.258260869566""","""5739.231739130435""","""5724.25347826087""","""5737.342173913044"""
"""1358334000000""","""5737.572608695652""","""5741.397826086957""","""5704.459130434782""","""5704.5052173913045"""
"""1358337600000""","""5705.081304347826""","""5709.252173913043""","""5672.797391304348""","""5685.448260869565"""
"""1358341200000""","""5686.09347826087""","""5686.09347826087""",,"""5683.120869565218"""
"""1358395200000""","""5670.700434782609""","""5670.700434782609""","""5654.155217391304""","""5654.155217391304"""
"""1358398800000""",,"""5683.858260869565""","""5627.0560869565215""","""5679.848695652175"""
"""1358402400000""","""5681.07""","""5683.097826086957""","""5661.367826086957""","""5675.240000000001"""
"""1358406000000""","""5675.147826086957""","""5677.106521739131""","""5647.95652173913""","""5652.334782608696"""
"""1358409600000""",,"""5668.580434782608""","""5649.477391304347""","""5663.879565217391"""
"""1358413200000""","""5663.856521739131""","""5666.644782608696""","""5655.169130434783""","""5658.994347826087"""
"""1358416800000""","""5658.948260869565""","""5693.144782608696""","""5658.7408695652175""","""5679.572173913043"""
"""1358420400000""","""5679.48""","""5683.72""","""5609.082173913043""","""5612.746086956521"""
"""1358424000000""","""5612.861304347826""","""5666.183913043478""","""5607.215652173913""","""5665.285217391304"""
"""1358427600000""","""5665.792173913043""",,"""5663.764347826087""","""5665.746086956521"""
"""1358654400000""","""5673.166086956522""","""5675.51652173913""","""5673.166086956522""","""5675.51652173913"""
"""1358658000000""","""5680.171304347826""","""5716.096086956522""","""5679.664347826088""","""5696.301739130435"""
"""1358661600000""","""5697.062173913044""","""5697.615217391305""","""5660.745652173913""","""5675.26304347826"""
"""1358665200000""","""5675.216956521739""","""5683.950434782609""","""5670.285652173913""","""5675.977391304347"""
"""1358668800000""","""5676.000434782609""","""5680.171304347826""","""5628.922608695651""","""5629.567826086956"""
"""1358672400000""","""5630.650869565217""","""5655.215217391305""","""5626.272608695653""","""5650.9982608695655"""
"""1358676000000""",,"""5687.245652173913""","""5642.472173913044""","""5681.023913043478"""
"""1358679600000""","""5681.07""","""5690.817391304347""","""5670.400869565217""","""5684.618695652173"""
"""1358683200000""","""5684.641739130435""","""5702.085652173912""","""5675.931304347826""","""5685.58652173913"""
"""1358686800000""","""5685.402173913044""","""5685.402173913044""","""5681.853478260869""","""5681.853478260869"""
"""1358740800000""","""5711.30304347826""","""5721.88""","""5711.30304347826""","""5721.88"""
"""1358744400000""","""5726.12""","""5748.518260869565""","""5716.05""","""5734.254347826087"""
"""1358748000000""","""5734.415652173913""","""5745.98347826087""","""5728.839130434782""","""5741.4439130434785"""
"""1358751600000""","""5741.213478260869""",,"""5733.24043478261""","""5734.784347826087"""
"""1358755200000""","""5734.715217391305""","""5736.766086956522""","""5722.66347826087""","""5724.55304347826"""
"""1358758800000""","""5724.506956521739""","""5727.295217391304""","""5713.12347826087""","""5721.419130434783"""
"""1358762400000""",,"""5738.31""",,"""5737.365217391305"""
"""1358766000000""","""5737.365217391305""","""5741.582173913043""","""5728.677826086957""","""5733.862608695653"""
"""1358769600000""","""5734.093043478261""","""5745.98347826087""","""5721.419130434783""","""5745.7991304347825"""
"""1358773200000""",,"""5746.444347826086""","""5738.217826086957""","""5738.217826086957"""
"""1358827200000""","""5756.813913043477""","""5757.551304347826""","""5756.813913043477""","""5757.551304347826"""
"""1358830800000""","""5759.095217391305""","""5762.920434782608""","""5716.003913043479""","""5725.290434782609"""
"""1358834400000""","""5725.958695652173""","""5726.166086956522""","""5706.279565217391""","""5722.755652173913"""
"""1358838000000""","""5722.824782608695""",,"""5715.635217391304""","""5717.709130434782"""
"""1358841600000""","""5717.732173913044""","""5719.829130434783""","""5696.762608695652""","""5711.1647826086955"""
"""1358845200000""",,,"""5687.1534782608705""","""5697.039130434783"""
"""1358848800000""","""5697.407826086956""","""5700.772173913044""","""5619.451739130435""","""5638.047826086956"""
"""1358852400000""","""5637.909565217391""","""5663.003913043479""",,"""5650.145652173913"""
"""1358856000000""","""5650.606521739131""","""5675.309130434783""",,"""5658.53347826087"""
"""1358859600000""","""5658.925217391305""","""5659.06347826087""","""5654.731304347826""","""5654.731304347826"""
"""1358913600000""","""5597.260869565217""","""5597.260869565217""","""5592.398695652174""","""5592.398695652174"""
"""1358917200000""","""5580.001304347827""","""5599.772608695653""","""5530.043043478261""","""5562.603478260869"""
"""1358920800000""","""5563.13347826087""","""5568.594782608696""","""5488.011739130435""","""5504.280434782609"""
"""1358924400000""","""5504.649130434783""","""5514.143043478261""","""5452.2482608695655""","""5470.222173913044"""
"""1358928000000""","""5470.014782608696""",,"""5468.908695652174""","""5512.78347826087"""
"""1358931600000""","""5512.921739130435""","""5525.180869565217""","""5505.824347826087""","""5514.37347826087"""
"""1358935200000""","""5514.742173913044""","""5539.467826086957""","""5475.499130434782""","""5476.167391304348"""
"""1358938800000""","""5476.167391304348""",,,"""5471.236086956522"""
"""1358942400000""","""5471.328260869565""","""5526.217826086957""","""5459.115217391305""","""5508.889130434783"""
"""1358946000000""",,"""5509.649565217392""","""5508.29""","""5509.649565217392"""
"""1359000000000""",,"""5567.396521739131""","""5567.396521739131""","""5567.396521739131"""
"""1359003600000""","""5572.834782608696""","""5588.481304347826""","""5559.054782608696""","""5574.609130434783"""
"""1359007200000""",,"""5583.365652173913""","""5547.8095652173915""","""5551.980434782608"""
"""1359010800000""","""5551.819130434783""","""5558.040869565218""","""5524.143913043478""","""5554.169565217392"""
"""1359014400000""","""5554.169565217392""","""5560.391304347826""","""5547.072173913043""","""5558.040869565218"""
"""1359018000000""","""5557.856521739131""","""5563.732608695652""","""5543.846086956522""","""5561.773913043478"""
"""1359021600000""","""5563.6173913043485""","""5569.585652173912""","""5550.067826086956""","""5566.198260869565"""
"""1359025200000""","""5566.036956521739""","""5567.811304347826""","""5526.540434782609""","""5557.211304347826"""
"""1359028800000""","""5556.543043478261""","""5592.513913043478""",,"""5579.31"""
"""1359032400000""",,"""5579.125652173913""","""5574.747391304348""","""5574.747391304348"""
"""1359259200000""","""5574.355652173913""","""5576.3604347826085""","""5574.355652173913""","""5576.3604347826085"""
"""1359262800000""",,"""5585.808260869566""","""5557.925652173913""","""5569.793043478261"""
"""1359266400000""","""5570.069565217391""","""5586.522608695653""","""5568.110869565217""","""5585.347391304348"""
"""1359270000000""","""5585.416521739131""","""5586.98347826087""","""5567.050869565217""","""5572.604347826087"""
"""1359273600000""","""5572.765652173913""",,,"""5547.8095652173915"""
"""1359277200000""","""5548.04""",,"""5511.147391304348""","""5527.600434782608"""
"""1359280800000""","""5527.900000000001""","""5556.358695652174""","""5524.16695652174""","""5540.159130434782"""
"""1359284400000""","""5540.182173913044""","""5549.37652173913""","""5534.628695652174""","""5539.629130434782"""
"""1359288000000""","""5539.790434782609""","""5553.201739130435""","""5509.442173913043""","""5510.41"""
"""1359291600000""","""5510.525217391305""","""5510.525217391305""","""5509.211739130435""","""5509.211739130435"""
"""1359345600000""","""5533.269130434783""","""5533.269130434783""","""5533.269130434783""","""5533.269130434783"""
"""1359349200000""","""5537.739565217392""","""5547.348695652175""","""5484.97""","""5497.96652173913"""
"""1359352800000""","""5498.173913043478""",,"""5484.578260869565""","""5535.873043478261"""
"""1359356400000""","""5535.665652173913""","""5555.644347826087""","""5525.365217391305""","""5540.804347826087"""
"""1359360000000""","""5540.942608695652""","""5553.155652173913""","""5537.140434782608""","""5544.7447826086955"""
"""1359363600000""","""5544.860000000001""","""5550.482608695652""","""5531.356521739131""","""5549.768260869565"""
